16,51,12,25,0,39,29,14,35,1
21,54,12,24,-1,38,30,16,36,1
9,63,16,26,-2,38,31,16,35,1
14,43,10,28,-1,39,31,19,37,1
35,64,-7,31,-1,39,29,20,36,1
6,56,1,28,1,38,26,23,35,1
19,46,17,30,4,38,25,24,34,1
12,50,2,29,10,37,24,25,33,1
-5,51,1,28,12,36,23,25,33,1
-2,40,7,27,13,36,23,25,34,1
5,41,5,26,12,36,24,22,34,1
5,48,0,26,10,36,23,21,35,1
2,50,0,27,8,36,24,19,35,1
0,50,0,26,8,36,24,18,36,1
7,50,1,26,8,37,24,18,36,1
10,50,1,25,9,37,24,17,36,1
9,50,1,25,9,37,25,16,34,1
10,50,2,24,7,36,25,16,33,1
8,48,5,23,5,35,25,15,33,1
9,49,10,23,3,35,26,16,33,1
10,53,9,25,2,37,27,17,36,1
10,51,10,27,4,38,30,19,38,1
19,58,5,26,8,41,28,20,37,1
16,57,-3,27,8,42,26,21,36,1
8,51,1,27,8,40,26,21,35,1
8,51,1,25,7,38,28,21,34,1
8,50,5,26,5,37,28,22,35,1
17,45,5,24,7,35,27,22,34,1
15,47,3,24,6,35,26,22,34,1
12,50,3,26,5,37,28,21,34,1
11,50,1,26,5,37,27,20,35,1
13,52,0,26,3,37,26,19,35,1
12,48,1,26,2,38,25,19,34,1
8,48,0,26,1,37,25,19,34,1
8,49,1,26,0,37,24,19,34,1
1,46,5,27,0,36,23,19,33,1
6,47,4,28,1,36,24,20,34,1
15,51,1,28,3,36,24,23,36,1
0,51,-10,30,6,37,24,24,38,1
0,48,0,30,8,39,21,24,36,1
12,56,0,28,7,41,21,23,37,1
18,52,-1,33,3,41,24,24,35,1
14,50,1,31,3,37,25,24,35,1
19,51,1,28,3,34,25,23,35,1
27,52,0,26,3,32,25,23,34,1
16,50,0,28,3,31,25,22,34,1
-12,48,-2,26,2,35,25,21,35,1
0,44,11,28,1,37,24,21,35,1
21,50,9,30,1,40,24,21,36,1
22,52,7,31,0,41,25,21,36,1
13,50,6,30,0,39,24,21,35,1
10,51,7,29,2,35,24,21,35,1
14,50,5,28,2,33,24,20,35,1
13,48,4,28,3,33,23,21,35,1
4,46,4,29,2,33,21,21,34,1
0,44,4,29,2,34,20,22,35,1
0,45,5,32,3,36,21,23,36,1
11,50,5,31,4,37,20,23,36,1
16,51,7,30,4,39,21,22,36,1
22,54,2,31,4,39,22,23,37,1
7,56,-16,33,4,39,24,24,37,1
9,48,9,30,4,36,23,23,36,1
6,46,7,28,4,35,23,21,35,1
26,52,6,28,4,33,23,21,34,1
2,47,3,27,3,33,25,20,35,1
-3,49,8,28,2,35,24,21,35,1
12,49,19,28,1,36,25,21,36,1
18,50,20,29,1,37,25,21,37,1
16,51,14,30,0,38,24,21,36,1
13,50,12,29,1,38,23,21,35,1
9,51,12,29,2,37,23,22,35,1
12,49,13,29,3,36,23,22,36,1
5,47,10,29,4,35,23,22,35,1
0,46,10,28,5,35,22,22,35,1
8,46,9,28,5,35,22,23,34,1
16,48,7,28,5,36,23,22,35,1
16,49,10,28,5,36,24,22,36,1
