-22,27,-2,7,-27,21,-15,30,22,5
-19,19,5,11,-16,11,-6,26,16,5
-9,10,8,0,-26,-1,-4,13,10,5
-15,19,8,-8,-14,-11,-10,13,7,5
-1,19,7,1,-23,-10,0,5,4,5
0,23,7,16,-24,-21,-6,1,1,5
-8,14,9,19,-21,-18,-12,13,12,5
-8,24,9,37,-23,-10,-22,17,10,5
15,33,19,41,-47,13,-30,31,23,5
-16,51,28,56,-79,12,-33,25,32,5
-42,101,32,46,-83,39,-33,53,53,5
30,-92,30,28,-79,24,-37,67,62,5
-27,84,32,35,-19,41,-36,54,52,5
-53,75,11,50,-10,54,-47,59,42,5
-34,37,-15,28,-27,55,-43,53,36,5
-33,21,-17,-26,-46,43,-35,45,32,5
-46,28,0,-8,-33,34,-27,40,28,5
-25,35,4,33,-22,33,-11,30,24,5
-20,19,10,24,-32,13,-10,25,17,5
-5,18,10,-7,-25,-3,-8,17,10,5
-1,23,11,-17,-23,-3,-6,11,7,5
-1,22,11,2,-23,-15,-5,2,1,5
-1,20,8,26,-20,-32,-7,1,0,5
0,14,10,25,-13,-26,-10,14,12,5
-7,22,6,28,-20,0,-21,14,7,5
-10,28,9,43,-50,8,-22,22,18,5
-23,42,12,64,-90,13,-38,35,38,5
-21,69,9,53,-71,33,-19,36,48,5
-66,-116,28,27,-72,33,-37,47,58,5
-15,-116,37,35,-34,43,-42,64,59,5
-19,73,16,48,-18,57,-46,53,52,5
-54,57,-1,7,-39,51,-41,49,47,5
-45,20,-14,-19,-44,49,-34,46,40,5
-48,25,0,1,-17,28,-30,42,33,5
-25,51,-4,13,-10,24,-19,31,25,5
-21,20,5,8,-17,10,-12,26,20,5
-17,13,10,-7,-10,-9,-7,17,14,5
-4,23,10,-20,-10,-13,-1,11,8,5
12,28,8,-1,-19,-13,3,1,3,5
23,21,8,26,-28,-19,4,-8,-1,5
15,8,10,25,-36,-19,-2,0,2,5
-10,7,15,30,-34,-9,-21,8,1,5
-26,19,5,44,-35,10,-53,37,19,5
-45,60,-17,53,-65,36,-34,17,35,5
-35,98,28,66,-89,41,-37,32,53,5
67,-77,14,37,-75,38,-42,53,58,5
-13,118,2,27,-41,28,-43,62,52,5
-83,57,-2,46,-11,49,-50,54,48,5
-64,0,-14,35,-31,48,-41,48,46,5
-72,-12,-14,-5,-46,44,-34,42,41,5
-38,22,4,-15,-41,22,-28,33,30,5
-22,26,4,16,-20,12,-21,30,22,5
-17,19,9,14,-20,0,-11,24,16,5
-8,34,6,2,-20,-10,-8,17,12,5
-19,30,4,-3,-18,0,-2,5,6,5
0,17,11,14,-29,-8,0,0,0,5
-14,10,12,14,-29,-18,-2,6,1,5
-13,0,11,21,-14,-27,-10,15,6,5
13,8,9,49,-30,-8,-24,17,4,5
-20,38,7,49,-72,8,-36,41,27,5
-56,76,14,60,-90,12,-38,38,40,5
16,-88,33,39,-76,17,-23,48,57,5
36,-113,33,33,-57,23,-50,51,57,5
-44,79,12,37,-19,39,-46,64,50,5
-61,25,-14,39,-32,49,-42,52,45,5
-71,4,-26,12,-50,47,-30,43,39,5
-36,16,-8,-2,-37,25,-26,41,34,5
-15,35,-5,15,-18,12,-20,31,21,5
-29,32,4,14,-15,3,-9,20,13,5
-23,18,13,3,-18,-7,-2,11,3,5
-9,3,17,-6,-15,-9,0,7,3,5
8,21,9,7,-13,1,5,9,7,5
-7,16,0,19,-24,-3,0,14,10,5
-5,15,13,14,-24,-8,-12,13,14,5
-2,32,-3,36,-31,8,-30,27,14,5
-31,67,8,49,-72,22,-24,32,29,5
-4,89,26,48,-76,28,-32,41,43,5
19,-117,15,51,-67,26,-42,52,50,5
-53,89,29,34,-26,31,-42,51,50,5
-68,65,8,25,-14,51,-37,51,46,5
-50,34,-4,24,-56,41,-32,45,41,5
-36,16,-18,5,-57,31,-26,41,37,5
-33,28,-1,4,-42,18,-26,37,32,5
-25,43,0,19,-27,19,-19,32,25,5
-30,25,2,17,-27,12,-12,27,21,5
-13,18,6,5,-31,-4,-7,19,14,5
0,22,11,-2,-21,-10,-3,13,8,5
0,23,9,5,-21,-5,0,5,0,5
-2,14,10,20,-26,-16,1,0,-2,5
-11,4,5,22,-22,-16,-5,7,13,5
-1,25,0,43,-32,5,-26,45,26,5
-23,57,-1,46,-58,18,-30,50,41,5
-64,92,16,57,-84,24,-48,25,32,5
37,-112,19,42,-73,29,-32,42,61,5
-8,101,24,21,-37,30,-33,59,50,5
